date,b_u_y,n_a_m_e___D_e_a_l_e_r___H_e_d_g_i_n_g,n_a_m_e___D_e_a_l_e_r___s_e_l_f,n_a_m_e___F_o_r_e_i_g_n___D_e_a_l_e_r___S_e_l_f,n_a_m_e___F_o_r_e_i_g_n___I_n_v_e_s_t_o_r,n_a_m_e___I_n_v_e_s_t_m_e_n_t___T_r_u_s_t,s_e_l_l,RecentlyDeclareDate,Trading_Volume_shifted,Trading_money_shifted,open_shifted,max_shifted,min_shifted,close_shifted,spread_shifted,Trading_turnover_shifted,MACD_shifted,Signal Line_shifted,MACD Histogram_shifted,ADX_shifted,+DI_shifted,-DI_shifted,%K_shifted,%D_shifted,RSI_shifted,Bias_shifted,MarginPurchaseBuy_shifted,MarginPurchaseCashRepayment_shifted,MarginPurchaseLimit_shifted,MarginPurchaseSell_shifted,MarginPurchaseTodayBalance_shifted,MarginPurchaseYesterdayBalance_shifted,OffsetLoanAndShort_shifted,ShortSaleBuy_shifted,ShortSaleCashRepayment_shifted,ShortSaleLimit_shifted,ShortSaleSell_shifted,ShortSaleTodayBalance_shifted,ShortSaleYesterdayBalance_shifted,ForeignInvestmentRemainingShares_shifted,ForeignInvestmentShares_shifted,ForeignInvestmentRemainRatio_shifted,ForeignInvestmentSharesRatio_shifted,NumberOfSharesIssued_shifted,people_0_shifted,people_500_shifted,people_2500_shifted,people_7500_shifted,people_12500_shifted,people_17500_shifted,people_25000_shifted,people_35000_shifted,people_45000_shifted,people_75000_shifted,people_150000_shifted,people_300000_shifted,people_500000_shifted,people_700000_shifted,people_900000_shifted,percent_0_shifted,percent_500_shifted,percent_2500_shifted,percent_7500_shifted,percent_12500_shifted,percent_17500_shifted,percent_25000_shifted,percent_35000_shifted,percent_45000_shifted,percent_75000_shifted,percent_150000_shifted,percent_300000_shifted,percent_500000_shifted,percent_700000_shifted,percent_900000_shifted,unit_0_shifted,unit_500_shifted,unit_2500_shifted,unit_7500_shifted,unit_12500_shifted,unit_17500_shifted,unit_25000_shifted,unit_35000_shifted,unit_45000_shifted,unit_75000_shifted,unit_150000_shifted,unit_300000_shifted,unit_500000_shifted,unit_700000_shifted,unit_900000_shifted,Returns
2022-12-30,13616579,0.0,0.0,0.0,1.0,0.0,13782228,2022-05-23,26724153.0,12200056423.0,457.5,458.5,455.0,455.0,-13.0,63532.0,0.738386198141427,5.391712509115995,-4.653326310974568,16.149264198613817,25.483343843075833,34.689750564824784,13.333333333333186,11.370455451450576,43.58226605395264,-4.492023509655747,1170.0,7.0,6482595.0,178.0,27318.0,26333.0,0.0,143.0,0.0,6482595.0,64.0,900.0,979.0,7530870463.0,18399509995.0,29.04,70.95,25930380458.0,0.0,887541.0,470164.0,53048.0,17113.0,8025.0,7515.0,3497.0,2006.0,3849.0,1969.0,1147.0,481.0,301.0,227.0,0.0,0.63,3.46,1.48,0.81,0.54,0.71,0.46,0.34,1.03,1.05,1.24,0.89,0.8,0.78,0.0,164997756.0,899097568.0,384732097.0,211545078.0,142221793.0,184557402.0,121784853.0,90688313.0,268383831.0,272841042.0,322593971.0,232513946.0,208019243.0,204792828.0,-0.034560675065467325
2023-01-13,0,0.0,0.0,1.0,0.0,0.0,0,2022-05-23,22297604.0,10079102379.0,455.0,456.5,448.5,448.5,2.5,23086.0,-3.8929612817045722,0.09993540821651828,-3.9928966899210905,16.367110163779238,27.247979529906356,35.86762718509659,12.448662448662299,11.583335272851249,41.17691517259915,-3.9460298763184687,512.0,19.0,6482595.0,770.0,27498.0,27775.0,4.0,20.0,0.0,6482595.0,77.0,1068.0,1011.0,7553115403.0,18377265055.0,29.12,70.87,25930380458.0,0.0,891264.0,474847.0,53563.0,17291.0,8087.0,7573.0,3510.0,2014.0,3868.0,1969.0,1151.0,478.0,302.0,225.0,0.0,0.64,3.5,1.49,0.82,0.55,0.71,0.47,0.35,1.04,1.05,1.24,0.88,0.8,0.78,0.0,166263025.0,908747643.0,388466934.0,213713625.0,143283211.0,185964113.0,122286105.0,91016746.0,269893313.0,273285995.0,323991208.0,230533243.0,208633842.0,202876066.0,-0.014388737452099556
2023-02-10,23416605,0.0,0.0,0.0,1.0,0.0,9223829,2022-05-23,81848755.0,41113175651.0,507.0,509.0,499.0,500.0,13.5,93121.0,5.783415704837751,1.301341667709397,4.482074037128354,18.505359202747425,45.465215146851094,19.82486887711763,91.82571814150747,94.70016152452564,68.4128716068538,7.602087480497119,628.0,59.0,6482595.0,3235.0,22017.0,24683.0,8.0,54.0,27.0,6482595.0,225.0,1553.0,1409.0,7444669340.0,18485711118.0,28.71,71.28,25930380458.0,0.0,882412.0,463597.0,52520.0,16963.0,7991.0,7445.0,3474.0,2003.0,3835.0,1960.0,1153.0,474.0,308.0,222.0,0.0,0.63,3.42,1.46,0.8,0.54,0.7,0.46,0.34,1.03,1.05,1.25,0.87,0.82,0.77,0.0,165244713.0,887277438.0,380976864.0,209668744.0,141717166.0,182743245.0,120996593.0,90569016.0,267954289.0,272454239.0,324699770.0,227926351.0,212784945.0,199723861.0,0.10869941692334092
2023-02-24,0,0.0,0.0,1.0,0.0,0.0,0,2022-05-23,30445088.0,16545221176.0,544.0,546.0,541.0,545.0,5.0,40984.0,19.235462556374557,16.79606347204999,2.4393990843245668,29.10471286699077,43.83104080650688,20.26637836098558,96.18367706680753,89.05540206347253,67.55972426045736,7.246519407684358,883.0,12.0,6482595.0,749.0,18640.0,18518.0,2.0,39.0,0.0,6482595.0,141.0,1825.0,1723.0,7269733829.0,18660646629.0,28.03,71.96,25930380458.0,0.0,844121.0,423456.0,48706.0,15896.0,7471.0,7117.0,3333.0,1946.0,3744.0,1921.0,1168.0,490.0,305.0,212.0,0.0,0.59,3.12,1.36,0.75,0.51,0.67,0.44,0.33,1.01,1.03,1.26,0.91,0.81,0.73,0.0,155118043.0,809091967.0,352902950.0,196393413.0,132430877.0,174694410.0,115906099.0,87825442.0,262165461.0,267202854.0,327831693.0,238225611.0,211262758.0,191082832.0,0.08617769624105241
2023-03-03,0,0.0,0.0,1.0,0.0,0.0,0,2022-05-23,48372303.0,24932422713.0,524.0,525.0,511.0,511.0,-7.0,29612.0,5.500477861968193,10.496833653487668,-4.996355791519475,19.011376590552057,31.988785022984732,29.588337969790118,17.07317073170717,15.377468060394724,48.666485076542386,-3.375248180013241,841.0,14.0,6482595.0,383.0,19297.0,18853.0,4.0,82.0,0.0,6482595.0,55.0,1390.0,1417.0,7281475127.0,18648905331.0,28.08,71.91,25930380458.0,0.0,844420.0,426353.0,48756.0,15923.0,7462.0,7103.0,3309.0,1938.0,3775.0,1910.0,1154.0,490.0,295.0,215.0,0.0,0.59,3.14,1.36,0.75,0.5,0.67,0.44,0.33,1.01,1.02,1.25,0.92,0.78,0.74,0.0,154531959.0,814331726.0,353426482.0,196766731.0,132172918.0,174464877.0,115043537.0,87497892.0,263912914.0,265468912.0,324861226.0,238721559.0,204439743.0,194093771.0,-0.06441620445953965
2023-03-10,0,0.0,0.0,1.0,0.0,0.0,0,2023-03-08,24117189.0,12510608773.0,524.0,525.0,516.0,516.0,-3.0,22160.0,4.114696661479684,7.637339228215735,-3.5226425667360513,15.864003128872287,28.784887571200855,27.54307869612824,35.714285714285566,32.171893147502736,50.680274101852454,-2.077996014802172,1516.0,12.0,6482595.0,228.0,20102.0,18826.0,0.0,105.0,1.0,6482595.0,17.0,1398.0,1487.0,7279360493.0,18651019965.0,28.07,71.92,25930380458.0,0.0,843824.0,425584.0,48693.0,15886.0,7486.0,7077.0,3305.0,1933.0,3767.0,1909.0,1159.0,488.0,299.0,216.0,0.0,0.59,3.13,1.36,0.75,0.51,0.67,0.44,0.33,1.01,1.02,1.25,0.91,0.79,0.74,0.0,154410437.0,812882441.0,352962342.0,196256837.0,132543078.0,173781685.0,114944064.0,87288479.0,262957477.0,265016052.0,326395440.0,237459978.0,207019670.0,194324005.0,0.009737175277858244
2023-03-17,27542580,0.0,0.0,0.0,1.0,0.0,18979547,2023-03-08,25572403.0,13122265260.0,515.0,516.0,511.0,513.0,-9.0,46216.0,2.731826425642339,4.839914583011058,-2.1080881573687194,12.617403891319855,25.22381073526297,29.671614101840373,56.09668109668093,54.677729677729495,47.98849685423038,-1.9963702359346729,589.0,8.0,6482595.0,737.0,19391.0,19547.0,0.0,634.0,0.0,6482595.0,0.0,12.0,646.0,7296293249.0,18636197209.0,28.13,71.86,25932490458.0,0.0,843824.0,424492.0,48617.0,15873.0,7456.0,7065.0,3286.0,1938.0,3771.0,1906.0,1166.0,476.0,297.0,213.0,0.0,0.59,3.12,1.35,0.75,0.5,0.66,0.44,0.33,1.01,1.02,1.27,0.89,0.79,0.73,0.0,154961075.0,810863850.0,352476910.0,196132004.0,132083648.0,173516338.0,114278779.0,87473320.0,263157833.0,265080729.0,329496894.0,232007633.0,205432902.0,191470076.0,-0.00583092031079321
2023-03-31,0,0.0,0.0,1.0,0.0,0.0,0,2023-03-08,35872881.0,18538033584.0,516.0,518.0,513.0,518.0,13.0,21217.0,0.04575703443163093,1.9794812135573399,-1.933724179125709,10.800431243122693,25.68028069178136,25.7547590893116,33.33333333333318,30.808080808080643,51.84531210135117,0.26129875157263577,427.0,13.0,6482595.0,921.0,19235.0,19742.0,25.0,5.0,0.0,6482595.0,154.0,266.0,117.0,7298699821.0,18633790637.0,28.14,71.85,25932490458.0,0.0,845242.0,428256.0,48991.0,15967.0,7513.0,7143.0,3290.0,1959.0,3783.0,1904.0,1160.0,481.0,296.0,208.0,0.0,0.59,3.15,1.36,0.76,0.51,0.67,0.44,0.34,1.01,1.02,1.25,0.9,0.79,0.72,0.0,155429746.0,818088247.0,355215542.0,197289481.0,133110356.0,175348240.0,114402627.0,88412788.0,264229469.0,264776980.0,326244231.0,234350620.0,204872454.0,186810778.0,0.009699397088713578
2023-04-07,0,0.0,0.0,1.0,0.0,0.0,0,2023-03-08,24324776.0,12997575231.0,538.0,538.0,532.0,533.0,-2.0,15962.0,4.75713987934887,3.6966662072689056,1.0604736720799641,12.73404677868416,30.67689576694975,21.917710482853032,81.90476190476174,75.55555555555539,56.54789228424133,1.9705375932657268,197.0,17.0,6483122.0,705.0,16955.0,17480.0,0.0,0.0,0.0,6483122.0,0.0,0.0,0.0,7243870663.0,18688619795.0,27.93,72.06,25932490458.0,0.0,827983.0,414946.0,47726.0,15639.0,7354.0,7018.0,3257.0,1948.0,3755.0,1885.0,1164.0,487.0,291.0,209.0,0.0,0.58,3.05,1.33,0.74,0.5,0.66,0.43,0.33,1.01,1.01,1.26,0.91,0.77,0.72,0.0,152072059.0,793345255.0,345977053.0,193244598.0,130291639.0,172215482.0,113245083.0,87952366.0,262448440.0,262483721.0,327586113.0,237894545.0,201557664.0,187476316.0,0.02854618190636153
2023-04-14,0,0.0,0.0,1.0,0.0,0.0,0,2023-03-08,11114272.0,5903807797.0,535.0,535.0,529.0,531.0,1.0,10285.0,4.439818400558124,3.984013904960985,0.4558044955971394,12.201738968612256,30.819564206854828,24.36042855223414,78.09523809523792,80.63492063492048,55.03180667132616,1.4326647564469914,122.0,8.0,6483122.0,63.0,16651.0,16600.0,13.0,0.0,0.0,6483122.0,47.0,158.0,111.0,7239295231.0,18693195227.0,27.91,72.08,25932490458.0,1.0,827645.0,414610.0,47679.0,15598.0,7350.0,7015.0,3255.0,1947.0,3758.0,1880.0,1167.0,485.0,289.0,210.0,-0.0,0.58,3.05,1.33,0.74,0.5,0.66,0.43,0.33,1.01,1.0,1.26,0.91,0.77,0.72,-9000.0,151929021.0,792601228.0,345573275.0,192720503.0,130193013.0,172143938.0,113174698.0,87900162.0,262728129.0,261560271.0,328207874.0,236601782.0,199726034.0,188729270.0,-0.0037594029239057013
2023-04-21,0,0.0,0.0,1.0,0.0,0.0,0,2023-03-08,21174653.0,10936462759.0,516.0,520.0,513.0,516.0,6.0,19962.0,0.2898047911450021,2.5445532717465307,-2.2547484806015285,11.672397177126609,24.12495658677954,31.266443324752718,16.773094934014292,30.183056619838055,45.406686458436866,-1.5924477925050105,145.0,3.0,6483122.0,418.0,17474.0,17750.0,1.0,33.0,0.0,6483122.0,136.0,333.0,230.0,7248169033.0,18684321425.0,27.95,72.04,25932490458.0,1.0,836081.0,419399.0,48085.0,15716.0,7373.0,7050.0,3289.0,1941.0,3755.0,1897.0,1170.0,489.0,289.0,208.0,-0.0,0.59,3.09,1.34,0.74,0.5,0.66,0.44,0.33,1.01,1.01,1.26,0.91,0.77,0.71,-2000.0,153634764.0,801333761.0,348506733.0,194186348.0,130639017.0,172991713.0,114369524.0,87706023.0,262463944.0,264277359.0,328820671.0,238469757.0,200386397.0,186705634.0,-0.02865525576037606
2023-04-28,0,0.0,0.0,1.0,0.0,0.0,0,2023-03-08,25440179.0,13103618008.0,520.0,520.0,510.0,511.0,-2.0,22738.0,-2.3187156825682678,-0.16460624692003945,-2.154109435648228,12.943557863694481,20.66774895251004,26.00483619746744,8.04597701149407,12.780514504652261,43.16497113210823,-2.601734489659769,240.0,3.0,6483122.0,501.0,17153.0,17417.0,1.0,157.0,0.0,6483122.0,79.0,376.0,454.0,7256399855.0,18676090603.0,27.98,72.01,25932490458.0,0.0,836527.0,420941.0,48183.0,15715.0,7396.0,7063.0,3282.0,1935.0,3750.0,1892.0,1175.0,478.0,292.0,206.0,0.0,0.59,3.1,1.34,0.74,0.5,0.66,0.44,0.33,1.01,1.01,1.27,0.9,0.78,0.71,0.0,154014821.0,803955923.0,349228534.0,194185779.0,131023880.0,173375189.0,114158183.0,87412086.0,262085990.0,263016318.0,331422750.0,233646883.0,203155240.0,185267711.0,-0.009737175277858317
2023-05-05,0,0.0,0.0,1.0,0.0,0.0,0,2023-03-08,38812949.0,19433015577.0,498.5,502.0,498.0,502.0,8.5,23746.0,-6.412116317950961,-3.759275285910411,-2.6528410320405498,18.43136206829598,20.84058465020163,33.80594543698307,15.191387559808428,7.433076899020997,41.904676902274154,-2.7037503634073157,305.0,10.0,6483122.0,437.0,17279.0,17421.0,0.0,68.0,0.0,6483122.0,81.0,280.0,267.0,7295573876.0,18636916582.0,28.13,71.86,25932490458.0,1511.0,846673.0,426226.0,48665.0,15839.0,7470.0,7109.0,3305.0,1948.0,3769.0,1894.0,1169.0,485.0,283.0,214.0,86.45,0.6,3.13,1.36,0.75,0.51,0.67,0.44,0.33,1.01,1.01,1.27,0.91,0.75,0.74,22421192692.0,156091973.0,814177934.0,352728722.0,195685382.0,132292386.0,174449893.0,114867172.0,88014327.0,263298775.0,263447145.0,329988770.0,237566053.0,196590198.0,192099036.0,-0.017769470511975295
2023-05-12,0,0.0,0.0,1.0,0.0,0.0,0,2023-05-12,7898012.0,3949232374.0,500.0,502.0,498.5,500.0,2.0,10944.0,-6.421986797257887,-5.395685189008238,-1.026301608249649,19.769036255390215,21.23171858149801,30.569225534298365,29.032258064515947,29.341364163095744,42.059762210434656,-1.8260357353229946,89.0,32.0,6483122.0,93.0,17126.0,17162.0,0.0,5.0,0.0,6483122.0,44.0,445.0,406.0,7303616641.0,18628873817.0,28.16,71.83,25932490458.0,1513.0,847804.0,426931.0,48750.0,15856.0,7458.0,7110.0,3293.0,1955.0,3771.0,1896.0,1160.0,480.0,284.0,217.0,86.46,0.6,3.14,1.36,0.75,0.5,0.67,0.44,0.34,1.01,1.01,1.26,0.9,0.75,0.74,22421653085.0,156413058.0,815422461.0,353380848.0,195972481.0,132069685.0,174466500.0,114443072.0,88279403.0,263429850.0,263641675.0,327323683.0,234478105.0,197039126.0,194477426.0,-0.00399202126953745
2023-05-19,0,0.0,0.0,1.0,0.0,0.0,0,2023-05-12,20746928.0,10313384387.0,496.0,500.0,495.0,496.0,-3.0,27989.0,-4.835289074286322,-5.031469422936506,0.1961803486501834,16.68685416097326,20.426806176502605,29.967399589896658,36.91756272401417,46.35603345280749,40.73169213373224,-1.6263387544625127,191.0,17.0,6483122.0,106.0,17186.0,17118.0,1.0,111.0,0.0,6483122.0,26.0,471.0,556.0,7314643133.0,18617847325.0,28.2,71.79,25932490458.0,1518.0,848721.0,426671.0,48768.0,15840.0,7445.0,7110.0,3309.0,1961.0,3765.0,1900.0,1159.0,472.0,289.0,211.0,86.47,0.6,3.14,1.36,0.75,0.5,0.67,0.44,0.34,1.01,1.01,1.26,0.88,0.77,0.72,22425762597.0,157388804.0,815140209.0,353574581.0,195874580.0,131850178.0,174501579.0,114992142.0,88538895.0,263074132.0,264302562.0,327718026.0,230421361.0,200284134.0,189066678.0,-0.008032171697264267
2023-05-26,0,0.0,0.0,1.0,0.0,0.0,0,2023-05-22,34742592.0,18476363730.0,535.0,535.0,529.0,532.0,2.0,39104.0,1.5638216617368812,-2.57636006973021,4.1401817314670915,18.99113854033313,38.88542912670388,17.810716563381973,89.88453815261026,80.66990182954022,65.15646054891654,5.435267304166875,272.0,37.0,6483122.0,711.0,14996.0,15472.0,2.0,16.0,0.0,6483122.0,75.0,925.0,866.0,7262409619.0,18670080839.0,28.0,71.99,25932490458.0,1529.0,835849.0,415257.0,47683.0,15565.0,7307.0,6992.0,3266.0,1949.0,3736.0,1890.0,1150.0,469.0,297.0,199.0,86.68,0.59,3.06,1.33,0.74,0.49,0.66,0.43,0.33,1.0,1.01,1.25,0.88,0.79,0.68,22479434063.0,155188090.0,793909149.0,345381498.0,192362794.0,129410730.0,171675741.0,113510032.0,87957292.0,261328606.0,264373482.0,326109967.0,228732413.0,205173009.0,177943592.0,0.07006756261671684
2023-06-02,0,0.0,0.0,1.0,0.0,0.0,0,2023-05-22,104924623.0,59322536825.0,568.0,568.0,563.0,566.0,23.0,131612.0,8.995347622124314,3.10338057954598,5.891967042578333,25.372141800456887,51.03570077610679,13.47143178880591,88.9374971428786,85.43068797495256,75.32486957432708,10.057848427397797,779.0,7.0,6483122.0,1579.0,13518.0,14325.0,34.0,96.0,0.0,6483122.0,372.0,1314.0,1038.0,7137836983.0,18794234009.0,27.52,72.47,25932070992.0,1532.0,814285.0,401812.0,46562.0,15201.0,7133.0,6886.0,3219.0,1930.0,3697.0,1889.0,1149.0,472.0,289.0,202.0,86.89,0.58,2.96,1.3,0.72,0.48,0.65,0.43,0.33,0.99,1.01,1.25,0.89,0.76,0.69,22533712107.0,150673257.0,768486125.0,337235326.0,187858408.0,126330316.0,169104276.0,111875338.0,87071237.0,258510319.0,264440938.0,325965992.0,230917329.0,199498700.0,180812790.0,0.061950588861538466
2023-06-09,0,0.0,0.0,1.0,0.0,0.0,0,2023-05-22,34705102.0,19460144774.0,559.0,564.0,557.0,562.0,11.0,30644.0,13.71004657313813,9.891371030223471,3.818675542914658,31.96638392876338,45.04588796473839,17.777374827458075,78.24239333673277,81.98575934424974,66.72366279619368,6.102798886109416,441.0,9.0,6483017.0,490.0,13984.0,14042.0,2.0,112.0,0.0,6483017.0,42.0,762.0,832.0,7103454540.0,18828616452.0,27.39,72.6,25932070992.0,1537.0,784842.0,387031.0,45200.0,14912.0,6979.0,6775.0,3185.0,1913.0,3679.0,1877.0,1151.0,477.0,285.0,205.0,87.11,0.55,2.85,1.26,0.7,0.47,0.64,0.42,0.33,0.99,1.01,1.25,0.89,0.75,0.7,22590051388.0,143461326.0,740132272.0,327342279.0,184067646.0,123637152.0,166325152.0,110666019.0,86302176.0,256952473.0,263205236.0,326510434.0,233304730.0,196671706.0,183441003.0,-0.00709222830949191
2023-06-21,17579368,0.0,0.0,0.0,1.0,0.0,16548272,2023-05-22,19776199.0,11160654540.0,561.0,566.0,561.0,565.0,6.0,16713.0,13.221774055121159,12.240011313352905,0.9817627417682537,34.084206244231126,36.08728485566603,17.264859126730812,79.99999999999982,78.00653594771224,63.17177888962476,3.779216604674666,164.0,11.0,6483017.0,520.0,13770.0,14137.0,0.0,361.0,4.0,6483017.0,0.0,23.0,388.0,7111917404.0,18820153588.0,27.42,72.57,25932070992.0,1534.0,784889.0,385002.0,44957.0,14866.0,6948.0,6757.0,3185.0,1899.0,3666.0,1889.0,1145.0,483.0,287.0,207.0,87.12,0.55,2.83,1.25,0.7,0.47,0.63,0.42,0.33,0.98,1.02,1.25,0.9,0.76,0.71,22594154020.0,143115299.0,736042343.0,325631749.0,183560129.0,123086824.0,165841444.0,110671151.0,85634734.0,256117437.0,264912544.0,324359071.0,235220556.0,197589577.0,186134114.0,0.005323881252749797
2023-06-30,0,0.0,0.0,1.0,0.0,0.0,0,2023-05-22,23718735.0,13782152333.0,582.0,585.0,578.0,581.0,-2.0,25132.0,15.236871071904034,15.443206457905362,-0.20633538600132795,38.751230522437744,36.61854177114975,17.653765179140446,72.76422764227625,79.30524759793038,63.0273384979419,1.8851380973257343,232.0,36.0,6483017.0,140.0,14162.0,14106.0,2.0,20.0,0.0,6483017.0,21.0,113.0,112.0,7052781351.0,18879289641.0,27.19,72.8,25932070992.0,1533.0,760328.0,373952.0,44114.0,14619.0,6897.0,6707.0,3149.0,1878.0,3648.0,1864.0,1141.0,492.0,288.0,209.0,87.28,0.53,2.75,1.23,0.69,0.47,0.63,0.42,0.32,0.98,1.0,1.24,0.92,0.76,0.72,22633952825.0,137912685.0,714934286.0,319536272.0,180417226.0,122170638.0,164676911.0,109354594.0,84638665.0,255011230.0,261021756.0,322490970.0,239335135.0,198706393.0,187911406.0,0.027925025705470286
2023-07-07,0,0.0,0.0,1.0,0.0,0.0,0,2023-05-22,33830922.0,19401712736.0,570.0,576.0,568.0,576.0,3.0,20529.0,9.606553863995487,12.496514919707128,-2.889961055711641,33.37285554068031,29.121309610481017,20.08435448335684,46.77544677544662,47.53539143783033,58.517595379198006,0.4096574566373264,234.0,17.0,6483017.0,100.0,14287.0,14170.0,4.0,25.0,0.0,6483017.0,51.0,227.0,201.0,7068189515.0,18863881477.0,27.25,72.74,25932070992.0,1536.0,759651.0,375034.0,44180.0,14657.0,6911.0,6742.0,3155.0,1882.0,3655.0,1865.0,1148.0,488.0,288.0,210.0,87.25,0.53,2.76,1.23,0.69,0.47,0.63,0.42,0.32,0.98,1.0,1.25,0.91,0.76,0.72,22626840870.0,137745872.0,716930054.0,320044649.0,180918702.0,122438355.0,165521154.0,109605546.0,84811743.0,255710274.0,261512177.0,325328184.0,237745752.0,198779559.0,188172101.0,-0.008643096156019969
2023-07-14,0,0.0,0.0,1.0,0.0,0.0,0,2023-05-22,19858943.0,11244712238.0,565.0,572.0,563.0,565.0,0.0,21855.0,5.797873758391006,9.246659418358805,-3.4487856599677986,29.014125413749422,27.86427079783838,25.47892872316354,21.135802469135644,38.72048116492548,47.82958806767346,-2.1899073833636247,292.0,18.0,6483017.0,242.0,15013.0,14981.0,1.0,46.0,1.0,6483017.0,50.0,248.0,245.0,7082884212.0,18849186780.0,27.31,72.68,25932070992.0,1542.0,760609.0,378192.0,44601.0,14754.0,6938.0,6802.0,3170.0,1887.0,3640.0,1880.0,1149.0,487.0,287.0,206.0,87.21,0.53,2.78,1.24,0.7,0.47,0.64,0.42,0.32,0.98,1.01,1.25,0.91,0.76,0.7,22617310184.0,137912661.0,722761544.0,323170980.0,182143610.0,122912320.0,167022673.0,110201299.0,85071621.0,254889845.0,263809414.0,325622946.0,237179875.0,197964844.0,184097176.0,-0.019281929549450284
2023-07-21,0,0.0,0.0,1.0,0.0,0.0,0,2023-05-22,24381177.0,14372679526.0,589.0,591.0,587.0,591.0,6.0,26789.0,5.964456648692931,6.487146282208508,-0.5226896335155775,25.95820234077801,33.02543090455573,17.69550348274501,79.72459639126289,61.26938904716669,64.1192215431693,2.178423236514527,336.0,14.0,6483017.0,598.0,13784.0,14060.0,0.0,25.0,0.0,6483017.0,66.0,327.0,286.0,7033315042.0,18898755950.0,27.12,72.87,25932070992.0,1546.0,757594.0,374717.0,44340.0,14706.0,6928.0,6766.0,3150.0,1888.0,3640.0,1875.0,1149.0,482.0,292.0,201.0,87.27,0.53,2.76,1.23,0.7,0.47,0.64,0.42,0.32,0.98,1.01,1.25,0.9,0.77,0.69,22631980082.0,137805022.0,716704170.0,321232481.0,181573019.0,122716699.0,166131605.0,109491553.0,85153099.0,254797230.0,262759236.0,325842456.0,234593719.0,201637136.0,179657485.0,0.04499028625965728
2023-07-28,0,0.0,0.0,1.0,0.0,0.0,0,2023-05-22,52275128.0,29291080481.0,560.0,563.0,557.0,560.0,-19.0,86810.0,3.1943987346437552,5.4910262594217905,-2.2966275247780352,23.490965903467885,21.439578838674393,33.02593853296588,43.41736694677855,60.50420168067213,40.88379986227481,-2.8873666868984618,1003.0,4.0,6483017.0,593.0,14368.0,13962.0,2.0,312.0,1.0,6483017.0,24.0,157.0,446.0,7056943557.0,18875127435.0,27.21,72.78,25932070992.0,1546.0,754177.0,373435.0,44248.0,14731.0,6882.0,6775.0,3142.0,1892.0,3646.0,1871.0,1148.0,480.0,293.0,200.0,87.29,0.52,2.75,1.23,0.7,0.47,0.64,0.42,0.32,0.98,1.0,1.25,0.9,0.78,0.69,22637425648.0,137134819.0,714016264.0,320671222.0,181892405.0,121920754.0,166252127.0,109122263.0,85299188.0,255104909.0,261800026.0,325200035.0,234356607.0,202831121.0,179044504.0,-0.05387923367690329
2023-08-04,0,0.0,0.0,1.0,0.0,0.0,0,2023-05-22,19009675.0,10814265557.0,569.0,573.0,565.0,567.0,-2.0,19313.0,-0.3899038381268838,1.9644095250578004,-2.3543133631846844,18.989606001141414,23.631226752526477,24.45868381513113,30.39215686274494,28.104575163398547,46.898788928297286,-1.331245105716519,548.0,16.0,6483017.0,638.0,14036.0,14142.0,1.0,2.0,0.0,6483017.0,10.0,133.0,125.0,7066197949.0,18865873043.0,27.24,72.75,25932070992.0,1539.0,762218.0,378553.0,44728.0,14827.0,6962.0,6808.0,3167.0,1893.0,3657.0,1863.0,1152.0,477.0,290.0,203.0,87.22,0.53,2.78,1.25,0.7,0.47,0.64,0.42,0.32,0.98,1.0,1.25,0.89,0.77,0.7,22619810720.0,138378229.0,723405556.0,324196792.0,183046603.0,123409040.0,167146095.0,109986544.0,85350557.0,255566062.0,260834612.0,325343422.0,232613902.0,201161878.0,181821980.0,0.01242251999855711
2023-08-11,0,0.0,0.0,1.0,0.0,0.0,0,2023-05-22,29320685.0,16266624892.0,556.0,560.0,552.0,554.0,-7.0,47739.0,-2.6520016808043465,-0.20414591926317624,-2.4478557615411702,18.537710708028246,17.130453602320706,30.08708109905281,15.434891905479986,21.484833249538994,38.701325713288306,-3.0536354886691828,499.0,25.0,6483017.0,236.0,14184.0,13946.0,0.0,21.0,0.0,6483017.0,36.0,140.0,125.0,7080499302.0,18851571690.0,27.3,72.69,25932070992.0,1536.0,763231.0,380331.0,44877.0,14858.0,7014.0,6836.0,3175.0,1890.0,3659.0,1873.0,1149.0,473.0,295.0,199.0,87.19,0.53,2.8,1.25,0.7,0.47,0.64,0.42,0.32,0.98,1.01,1.25,0.89,0.79,0.68,22611342128.0,138570532.0,726825056.0,325356969.0,183565212.0,124390336.0,167890306.0,110314813.0,85260460.0,255740200.0,262649231.0,325467285.0,231290819.0,204907401.0,178500244.0,-0.023194616980468315
